official_id,name,name_kana,age,faction,office_type,jurisdiction,promises_text,promises_url,blog_url,source,scraped_at
pol_6458,長郷　泰二,,,,elected,長崎県,Elected in 対馬市議会議員選挙（2017年5月21日投票）結果,https://seijiyama.jp/area/card/3624/9DsvJf/M?S=lcqdt0rbtc0k,,seijiyama.jp/elections,2025-10-28 12:19:57
pol_6459,阿部　豊,,,,elected,長崎県,Elected in 佐々町議会議員選挙（2017年6月18日投票）結果,https://seijiyama.jp/area/card/3624/561v6A/M?S=lcqdt0rcld0k,,seijiyama.jp/elections,2025-10-28 12:20:35
pol_6460,音嶋　正吾,,,,elected,長崎県,Elected in 壱岐市議会議員選挙（2017年7月30日投票）結果,https://seijiyama.jp/area/card/3624/hIe0FK/M?S=lcqdt0rcta0k,,seijiyama.jp/elections,2025-10-28 12:20:25
pol_6461,須藤　敏規,,,,elected,長崎県,Elected in 佐々町議会議員選挙（2017年6月18日投票）結果,https://seijiyama.jp/area/card/3624/561v6A/M?S=lcqdt0rcld0k,,seijiyama.jp/elections,2025-10-28 12:20:35
pol_6462,高比良　元,,,,elected,長崎県,Elected in 長崎市長選挙（2019年4月21日投票）結果,https://seijiyama.jp/area/card/3624/cGspEb/M?S=lcqdt0sjmb0k,,seijiyama.jp/elections,2025-10-28 12:20:48
pol_6463,鮮魚商,,,,elected,長崎県,Elected in 新上五島町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/g0_s3B/M?S=lcqdt0rapf0k,,seijiyama.jp/elections,2025-10-28 12:20:40
pol_6464,鵜瀬　和博,,,,elected,長崎県,Elected in 壱岐市議会議員選挙（2017年7月30日投票）結果,https://seijiyama.jp/area/card/3624/hIe0FK/M?S=lcqdt0rcta0k,,seijiyama.jp/elections,2025-10-28 12:20:25
pol_6465,黒田　成彦,,,,elected,長崎県,Elected in 平戸市長選挙（2017年10月22日投票）結果,https://seijiyama.jp/area/card/3624/3Fo20g/M?S=lcqdt0rerj0k,,seijiyama.jp/elections,2025-10-28 12:20:04
pol_6466,黒田　昭雄,,,,elected,長崎県,Elected in 対馬市議会議員選挙（2017年5月21日投票）結果,https://seijiyama.jp/area/card/3624/9DsvJf/M?S=lcqdt0rbtc0k,,seijiyama.jp/elections,2025-10-28 12:19:57
pol_6467,龍田　紘一朗,,,,elected,長崎県,Elected in 諫早市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/1dC8aC/M?S=lcqdt0qinj0k,,seijiyama.jp/elections,2025-10-28 12:19:43
pol_6468,一ノ瀬　貞男,,,,elected,長野県,Elected in 生坂村議会議員選挙（2017年4月30日投票）結果,https://seijiyama.jp/area/card/3624/346IA9/M?S=lcqdt0rbof0k,,seijiyama.jp/elections,2025-10-28 11:49:52
pol_6469,三浦　寿美子,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6470,三石　義文,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6471,中村　悠基,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6472,中村　明美,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6473,中條　寿一,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6474,久保島　巌,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6475,久保田　三代,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6476,久保田　由夫,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6477,井出　正臣,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6478,井出　浩司,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6479,井沢　毅,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6480,伊藤　博美,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6481,佐藤　博一,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6482,佐藤　武雄,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6483,佐藤　清正,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6484,佐藤　論征,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6485,倉沢　幸一,,,,elected,長野県,Elected in 佐久穂町長選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/c4sG2I/M?S=lcqdt0qiog0k,,seijiyama.jp/elections,2025-10-28 11:49:00
pol_6486,倉沢　治貴,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6487,倉沢　陽一,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6488,内藤　祐子,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6489,出浦　修身,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6490,加藤　久雄,,,,elected,長野県,Elected in 長野市長選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/abeHDi/M?S=lcqdt0resi0k,,seijiyama.jp/elections,2025-10-28 11:50:11
pol_6491,半田　大介,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6492,南波　清吾,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6493,南箕輪村長,,,,elected,長野県,Elected in 南箕輪村長選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/a08sKK/M?S=lcqdt0qiof0k,,seijiyama.jp/elections,2025-10-28 11:49:04
pol_6494,原　栄一,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6495,古市　順子,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6496,吉岡　徹,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6497,吉川　友子,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6498,吉沢　弘迪,,,,elected,長野県,Elected in 生坂村議会議員選挙（2017年4月30日投票）結果,https://seijiyama.jp/area/card/3624/346IA9/M?S=lcqdt0rbof0k,,seijiyama.jp/elections,2025-10-28 11:49:52
pol_6499,和嶋　美和子,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6500,唐木　一直,,,,elected,長野県,Elected in 南箕輪村長選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/a08sKK/M?S=lcqdt0qiof0k,,seijiyama.jp/elections,2025-10-28 11:49:04
pol_6501,土屋　俊重,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6502,土屋　勝浩,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6503,土屋　啓子,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6504,土屋　龍一郎,,,,elected,長野県,Elected in 長野市長選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/abeHDi/M?S=lcqdt0resi0k,,seijiyama.jp/elections,2025-10-28 11:50:11
pol_6505,坂本　紀子,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6506,城田　領,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6507,堀内　克美,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6508,塩川　浩志,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6509,外谷　孝司,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6510,大井　岳夫,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6511,大塚　雄一,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6512,大屋　誠,,,,elected,長野県,Elected in 上松町長選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/KH7UkI/M?S=lcqdt0qjqf0k,,seijiyama.jp/elections,2025-10-28 11:49:18
pol_6513,太田　譲,,,,elected,長野県,Elected in 生坂村議会議員選挙（2017年4月30日投票）結果,https://seijiyama.jp/area/card/3624/346IA9/M?S=lcqdt0rbof0k,,seijiyama.jp/elections,2025-10-28 11:49:52
pol_6514,好村　拓洋,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6515,字引　文威,,,,elected,長野県,Elected in 生坂村議会議員選挙（2017年4月30日投票）結果,https://seijiyama.jp/area/card/3624/346IA9/M?S=lcqdt0rbof0k,,seijiyama.jp/elections,2025-10-28 11:49:52
pol_6516,宮下　健彦,,,,elected,長野県,Elected in 中川村長選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/eFYQ2F/M?S=lcqdt0qiqc0k,,seijiyama.jp/elections,2025-10-28 11:49:08
pol_6517,宮下　省二,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6518,宮崎　早人,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6519,宮川　登志一,,,,elected,長野県,Elected in 高山村議会議員選挙（2017年9月24日投票）結果,https://seijiyama.jp/area/card/3624/DbjsIB/M?S=lcqdt0rdpe0k,,seijiyama.jp/elections,2025-10-28 11:49:58
pol_6520,宿泊業,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6521,富井　俊雄,,,,elected,長野県,Elected in 野沢温泉村長選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/07lwF4/M?S=lcqdt0qjnj0k,,seijiyama.jp/elections,2025-10-28 11:49:25
pol_6522,富井　走一,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6523,小坂井　二郎,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6524,小宮山　雅則,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6525,小林　功,,,,elected,長野県,Elected in 上松町長選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/KH7UkI/M?S=lcqdt0qjqf0k,,seijiyama.jp/elections,2025-10-28 11:49:18
pol_6526,小林　幸雄,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6527,小林　松子,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6528,小林　歳春,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6529,小林　貴幸,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6530,小林　隆利,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6531,小池　一広,,,,elected,長野県,Elected in 平谷村長選挙（2017年1月22日投票）結果,https://seijiyama.jp/area/card/3624/7C9FG4/M?S=lcqdt0qiki0k,,seijiyama.jp/elections,2025-10-28 11:49:11
pol_6532,小池　正充,,,,elected,長野県,Elected in 平谷村長選挙（2017年1月22日投票）結果,https://seijiyama.jp/area/card/3624/7C9FG4/M?S=lcqdt0qiki0k,,seijiyama.jp/elections,2025-10-28 11:49:11
pol_6533,小金沢　昭秀,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6534,尾島　勝,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6535,山本　正信,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6536,山田　英喜,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6537,岡部　勝一,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6538,島崎　規子,,,,elected,長野県,Elected in 佐久穂町議会議員選挙（2017年4月9日投票）結果,https://seijiyama.jp/area/card/3624/HidIID/M?S=lcqdt0qioh0k,,seijiyama.jp/elections,2025-10-28 11:49:33
pol_6539,嶋田　孝至,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6540,川久保　政弘,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6541,工藤　孝一,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6542,市川　寿明,,,,elected,長野県,Elected in 生坂村議会議員選挙（2017年4月30日投票）結果,https://seijiyama.jp/area/card/3624/346IA9/M?S=lcqdt0rbof0k,,seijiyama.jp/elections,2025-10-28 11:49:52
pol_6543,市川　将,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6544,市川　稔宣,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6545,平田　勝章,,,,elected,長野県,Elected in 生坂村議会議員選挙（2017年4月30日投票）結果,https://seijiyama.jp/area/card/3624/346IA9/M?S=lcqdt0rbof0k,,seijiyama.jp/elections,2025-10-28 11:49:52
pol_6546,平谷村長,,,,elected,長野県,Elected in 平谷村長選挙（2017年1月22日投票）結果,https://seijiyama.jp/area/card/3624/7C9FG4/M?S=lcqdt0qiki0k,,seijiyama.jp/elections,2025-10-28 11:49:11
pol_6547,成瀬　拓,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6548,折山　誠,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6549,斉藤　加代美,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6550,斉藤　達也,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6551,本多　昇,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6552,本庄　利昭,,,,elected,長野県,Elected in 山形村長選挙（2017年2月19日投票）結果,https://seijiyama.jp/area/card/3624/Eh8pIF/M?S=lcqdt0qjmh0k,,seijiyama.jp/elections,2025-10-28 11:49:21
pol_6553,村上　真章,,,,elected,長野県,Elected in 上松町長選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/KH7UkI/M?S=lcqdt0qjqf0k,,seijiyama.jp/elections,2025-10-28 11:49:18
pol_6554,松井　幸夫,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6555,松尾　卓,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6556,松山　賢太郎,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6557,松本　茂,,,,elected,長野県,Elected in 高山村議会議員選挙（2017年9月24日投票）結果,https://seijiyama.jp/area/card/3624/DbjsIB/M?S=lcqdt0rdpe0k,,seijiyama.jp/elections,2025-10-28 11:49:58
pol_6558,林　和明,,,,elected,長野県,Elected in 上田市議会議員選挙（2018年3月25日投票）結果,https://seijiyama.jp/area/card/3624/9gNnCE/M?S=lcqdt0rjrh0k,,seijiyama.jp/elections,2025-10-28 11:50:03
pol_6559,柳島　貞康,,,,elected,長野県,Elected in 大鹿村長選挙（2017年1月15日投票）結果,https://seijiyama.jp/area/card/3624/JHLua2/M?S=lcqdt0qhtd0k,,seijiyama.jp/elections,2025-10-28 11:49:15
pol_6560,柳沢　潔,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6561,柳田　清二,,,,elected,長野県,Elected in 佐久市長選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/3FzjEC/M?S=lcqdt0qipa0k,,seijiyama.jp/elections,2025-10-28 11:48:57
pol_6562,柴田　弘男,,,,elected,長野県,Elected in 高山村議会議員選挙（2017年9月24日投票）結果,https://seijiyama.jp/area/card/3624/DbjsIB/M?S=lcqdt0rdpe0k,,seijiyama.jp/elections,2025-10-28 11:49:58
pol_6563,栁沢　真生,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6564,桜井　一太,,,,elected,長野県,Elected in 佐久市議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/ddiQaC/M?S=lcqdt0qipb0k,,seijiyama.jp/elections,2025-10-28 11:49:29
pol_6565,梨本　修造,,,,elected,長野県,Elected in 高山村議会議員選挙（2017年9月24日投票）結果,https://seijiyama.jp/area/card/3624/DbjsIB/M?S=lcqdt0rdpe0k,,seijiyama.jp/elections,2025-10-28 11:49:58
pol_6566,森　修司,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6567,森山　木の実,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6568,橋場　みどり,,,,elected,長野県,Elected in 飯島町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/i86Ta3/M?S=lcqdt0qjpb0k,,seijiyama.jp/elections,2025-10-28 11:49:37
pol_6569,橋崎　一雄,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
pol_6570,橋田　君子,,,,elected,長野県,Elected in 野沢温泉村議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/CabW3I/M?S=lcqdt0qjpc0k,,seijiyama.jp/elections,2025-10-28 11:49:40
pol_6571,水谷　清,,,,elected,長野県,Elected in 高山村議会議員選挙（2017年9月24日投票）結果,https://seijiyama.jp/area/card/3624/DbjsIB/M?S=lcqdt0rdpe0k,,seijiyama.jp/elections,2025-10-28 11:49:58
pol_6572,永原　和男,,,,elected,長野県,Elected in 信濃町議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/a4tIHi/M?S=lcqdt0qjpd0k,,seijiyama.jp/elections,2025-10-28 11:49:44
